City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
383,Muzaffarabad,34.37,73.4711,51.96,45,100,5.41,PK,2021-02-02 18:24:34
384,Ozark,37.0209,-93.206,37.0,80,20,3.44,US,2021-02-02 18:24:34
385,Henties Bay,-22.116,14.2845,66.99,87,13,11.48,NA,2021-02-02 18:24:35
386,Tahe,52.3333,124.7333,-19.55,78,76,8.84,CN,2021-02-02 18:24:35
387,Tenango,18.65,-98.1833,64.4,29,1,8.05,MX,2021-02-02 18:24:35
388,Marco,25.9726,-81.729,59.0,51,40,24.16,US,2021-02-02 18:24:35
389,Casino,-28.8667,153.05,68.0,94,54,4.25,AU,2021-02-02 18:24:35
390,Chengde,40.9725,117.9361,10.44,75,0,3.2,CN,2021-02-02 18:24:35
391,Sovetskoye,52.2861,85.4131,14.49,90,81,3.74,RU,2021-02-02 18:24:36
392,Sinnamary,5.3833,-52.95,79.61,84,80,15.73,GF,2021-02-02 18:24:36
393,Iracoubo,5.4802,-53.2011,79.99,82,82,16.04,GF,2021-02-02 18:24:36
394,Warwick,41.7001,-71.4162,35.6,100,90,19.57,US,2021-02-02 18:24:36
395,Beloha,-25.1667,45.05,78.62,86,2,11.32,MG,2021-02-02 18:24:36
396,Conceicao Do Araguaia,-8.2578,-49.2647,88.16,59,64,5.35,BR,2021-02-02 18:24:36
397,Bowen,-20.0167,148.2333,75.2,88,40,5.84,AU,2021-02-02 18:24:36
398,Bengkulu,-3.8004,102.2655,76.28,88,99,4.92,ID,2021-02-02 18:24:37
399,Paka,4.6374,103.4368,75.2,94,65,3.44,MY,2021-02-02 18:24:37
400,Farah,32.5,62.5,45.57,55,0,4.09,AF,2021-02-02 18:24:37
401,Quatre Cocos,-20.2078,57.7625,80.6,78,40,11.5,MU,2021-02-02 18:24:37
402,Caiaponia,-16.9567,-51.8103,85.12,59,76,0.78,BR,2021-02-02 18:24:37
403,Srivardhan,18.0333,73.0167,75.97,56,0,5.77,IN,2021-02-02 18:24:37
404,Maniitsoq,65.4167,-52.9,-0.92,80,0,6.44,GL,2021-02-02 18:24:37
405,Los Chiles,11.0333,-84.7167,85.77,57,23,9.06,CR,2021-02-02 18:24:38
406,Bodden Town,19.2833,-81.25,78.8,50,75,10.36,KY,2021-02-02 18:24:38
407,Honghu,29.8206,113.4621,51.53,76,81,6.08,CN,2021-02-02 18:24:38
408,Vavoua,7.3819,-6.4778,91.22,32,29,3.2,CI,2021-02-02 18:24:38
409,Mnogovershinnyy,53.9353,139.9242,-36.02,83,98,5.1,RU,2021-02-02 18:24:38
410,Khandyga,62.6667,135.6,-46.93,77,100,2.17,RU,2021-02-02 18:24:38
411,Sirjan,29.452,55.6814,47.17,44,0,4.27,IR,2021-02-02 18:24:38
412,Half Moon Bay,37.4636,-122.4286,55.99,94,90,5.75,US,2021-02-02 18:24:39
413,Pemangkat,1.1667,108.9667,77.2,88,93,12.97,ID,2021-02-02 18:24:39
414,Astakos,38.5356,21.0814,55.4,94,75,4.61,GR,2021-02-02 18:24:39
415,Leh,34.1667,77.5833,8.42,63,92,0.18,IN,2021-02-02 18:24:39
416,Atambua,-9.1061,124.8925,75.15,87,100,0.69,ID,2021-02-02 18:24:39
417,Amos,48.5669,-78.1162,21.2,79,40,9.22,CA,2021-02-02 18:20:44
418,Muros,42.7762,-9.0603,57.99,92,100,7.0,ES,2021-02-02 18:22:05
419,Smithers,54.7804,-127.1743,24.8,93,75,2.3,CA,2021-02-02 18:24:40
420,Qaqortoq,60.7167,-46.0333,24.8,68,75,10.36,GL,2021-02-02 18:24:40
421,Salzgitter,52.1526,10.3314,36.0,82,100,4.38,DE,2021-02-02 18:21:27
422,Akdepe,42.0551,59.3788,35.6,69,0,6.91,TM,2021-02-02 18:24:40
423,Fairbanks,64.8378,-147.7164,-16.6,63,1,4.61,US,2021-02-02 18:20:18
424,Port Pirie,-33.1833,138.0167,64.4,63,0,6.91,AU,2021-02-02 18:24:40
425,Dire Dawa,9.5931,41.8661,64.76,33,50,2.44,ET,2021-02-02 18:24:40
426,Labuhan,-6.8844,112.2051,78.69,85,100,11.81,ID,2021-02-02 18:24:40
427,El Triunfo,-1.9333,-79.9667,82.99,69,40,9.22,EC,2021-02-02 18:24:41
428,Scarborough,54.2797,-0.4044,39.0,95,100,8.99,GB,2021-02-02 18:24:41
429,Dunda,-8.1167,34.25,67.21,87,43,1.36,TZ,2021-02-02 18:24:41
430,Kruisfontein,-34.0033,24.7314,73.0,72,0,7.99,ZA,2021-02-02 18:24:41
431,Hurghada,27.2574,33.8129,73.4,68,0,3.44,EG,2021-02-02 18:24:41
432,Vryburg,-26.9566,24.7284,58.69,92,100,13.98,ZA,2021-02-02 18:24:42
433,Nara,34.6851,135.8049,39.0,43,32,3.0,JP,2021-02-02 18:24:42
434,Sabang,5.8933,95.3214,81.64,79,100,18.14,ID,2021-02-02 18:24:42
435,Conde,-7.2597,-34.9075,86.0,66,75,14.97,BR,2021-02-02 18:24:42
436,Kandrian,-6.2167,149.55,80.33,79,100,13.69,PG,2021-02-02 18:24:42
437,Presidente Olegario,-18.4178,-46.4181,80.26,63,100,3.4,BR,2021-02-02 18:24:43
438,Boa Vista,2.8197,-60.6733,87.8,51,75,14.97,BR,2021-02-02 18:24:43
439,Bushehr,28.9684,50.8385,62.6,72,0,8.12,IR,2021-02-02 18:24:43
440,Rock Springs,41.5875,-109.2029,26.6,63,1,3.44,US,2021-02-02 18:23:21
441,Alyangula,-13.8483,136.4192,82.4,89,86,2.3,AU,2021-02-02 18:24:43
442,Bonavista,48.6499,-53.1147,28.99,74,83,1.14,CA,2021-02-02 18:24:43
443,Verkhnetulomskiy,68.6073,31.7962,-9.4,77,40,2.24,RU,2021-02-02 18:24:44
444,Mountain Home,43.133,-115.6912,42.8,56,90,19.57,US,2021-02-02 18:21:00
445,San-Pedro,4.7485,-6.6363,80.82,83,65,5.73,CI,2021-02-02 18:24:44
446,Dubrovnik,42.6481,18.0922,51.8,87,75,2.3,HR,2021-02-02 18:24:44
447,Finschhafen,-6.6024,147.8681,80.19,79,100,1.54,PG,2021-02-02 18:24:44
448,Morondava,-20.2833,44.2833,85.66,77,23,15.88,MG,2021-02-02 18:24:44
449,Termoli,41.9888,14.9895,46.99,97,2,1.01,IT,2021-02-02 18:24:44
450,Cobija,-11.0267,-68.7692,82.4,83,75,8.05,BO,2021-02-02 18:24:45
451,Noyabrsk,63.1994,75.4507,7.02,95,99,13.42,RU,2021-02-02 18:24:45
452,Stephenville,32.2207,-98.2023,60.8,27,1,10.36,US,2021-02-02 18:24:45
453,Kysyl-Syr,63.8986,122.7617,-39.46,79,100,9.42,RU,2021-02-02 18:24:45
454,Vaitape,-16.5167,-151.75,81.03,74,4,14.34,PF,2021-02-02 18:24:45
455,Riberalta,-10.9833,-66.1,87.8,66,75,11.5,BO,2021-02-02 18:24:45
456,Aldan,58.6031,125.3894,-33.81,82,100,6.26,RU,2021-02-02 18:24:45
457,Bam,29.106,58.357,51.82,39,0,2.46,IR,2021-02-02 18:24:46
458,Gumdag,39.2061,54.5906,50.23,56,2,21.65,TM,2021-02-02 18:24:46
459,Bartica,6.4,-58.6167,77.0,94,90,11.5,GY,2021-02-02 18:24:46
460,Altamont,42.2068,-121.7372,39.0,75,75,9.22,US,2021-02-02 18:24:46
461,Komsomolskiy,40.4272,71.7189,39.2,65,31,4.61,UZ,2021-02-02 18:24:46
462,Port Blair,11.6667,92.75,77.65,81,0,11.25,IN,2021-02-02 18:24:46
463,Union De San Antonio,21.1,-101.9667,62.6,36,75,2.53,MX,2021-02-02 18:24:46
464,Male,4.1748,73.5089,82.4,83,20,19.57,MV,2021-02-02 18:24:46
465,Contai,21.7786,87.7536,62.02,56,0,6.71,IN,2021-02-02 18:24:47
466,Torit,4.4133,32.5678,87.69,22,57,8.01,SS,2021-02-02 18:24:47
467,Ust-Kuyga,70.0167,135.6,-25.13,84,100,6.06,RU,2021-02-02 18:24:47
468,Mimongo,-1.6195,11.6068,73.0,93,99,1.03,GA,2021-02-02 18:24:47
469,Cotonou,6.3654,2.4183,84.2,84,20,9.22,BJ,2021-02-02 18:24:47
470,Marystown,47.1666,-55.1483,28.94,92,99,12.59,CA,2021-02-02 18:22:09
471,Lamar,33.6668,-95.5836,54.0,40,1,9.22,US,2021-02-02 18:24:48
472,Yulara,-25.2406,130.9889,78.8,31,10,9.22,AU,2021-02-02 18:24:48
473,Comodoro Rivadavia,-45.8667,-67.5,84.2,28,0,6.91,AR,2021-02-02 18:24:48
474,Speedway,39.8023,-86.2672,34.0,55,90,10.36,US,2021-02-02 18:24:48
475,Santa Rosa,14.3122,121.1114,77.0,78,20,2.3,PH,2021-02-02 18:24:48
476,Aden,12.7794,45.0367,75.47,73,1,8.75,YE,2021-02-02 18:22:37
477,San Quintin,30.4833,-115.95,67.98,48,100,4.79,MX,2021-02-02 18:24:49
478,Kangaatsiaq,68.3065,-53.4641,2.37,93,100,7.72,GL,2021-02-02 18:24:49
479,Poum,-20.2333,164.0167,76.96,81,100,26.33,NC,2021-02-02 18:24:49
480,Korla,41.7597,86.1469,26.28,81,89,2.35,CN,2021-02-02 18:24:49
481,Valparaiso,-33.0393,-71.6273,66.2,72,40,6.91,CL,2021-02-02 18:22:53
482,Fort Nelson,58.8053,-122.7002,-7.6,71,90,10.36,CA,2021-02-02 18:24:49
483,Dawson Creek,55.7666,-120.2362,-7.6,77,90,11.5,CA,2021-02-02 18:24:50
484,Kapoeta,4.7717,33.5903,85.55,27,1,10.83,SS,2021-02-02 18:24:50
485,Ambon,-3.6954,128.1814,78.8,83,40,3.44,ID,2021-02-02 18:24:50
486,Abay,49.6311,72.8539,3.2,78,0,4.47,KZ,2021-02-02 18:24:50
487,Baruun-Urt,46.6806,113.2792,-13.65,84,18,8.16,MN,2021-02-02 18:24:50
488,Tacuarembo,-31.7333,-55.9833,84.49,58,59,4.03,UY,2021-02-02 18:21:51
489,Grenaa,56.4158,10.8783,30.2,93,75,3.44,DK,2021-02-02 18:24:50
490,Morant Bay,17.8815,-76.4093,82.4,69,40,8.05,JM,2021-02-02 18:24:51
491,Yumen,40.2833,97.2,26.29,67,99,14.38,CN,2021-02-02 18:24:51
492,Nuyo,7.4181,124.4108,72.82,81,88,3.13,PH,2021-02-02 18:24:51
493,Otukpo,7.1913,8.1329,90.77,27,6,1.99,NG,2021-02-02 18:24:51
494,Mayo,38.8876,-76.5119,37.0,80,90,8.05,US,2021-02-02 18:24:51
495,Kidal,18.4411,1.4078,77.41,16,0,7.7,ML,2021-02-02 18:24:51
496,Kallithea,37.95,23.7,59.0,87,20,2.15,GR,2021-02-02 18:24:51
497,Capoeiras,-8.7347,-36.6267,86.76,31,81,9.46,BR,2021-02-02 18:24:52
498,Timbiqui,2.7717,-77.6654,82.63,80,71,7.14,CO,2021-02-02 18:24:52
499,Bisho,-32.8472,27.4422,69.8,78,0,16.11,ZA,2021-02-02 18:24:52
500,Seminole,28.7086,-81.2081,53.01,40,1,14.97,US,2021-02-02 18:24:52
501,Hailar,49.2,119.7,-25.37,84,0,7.23,CN,2021-02-02 18:24:52
502,Jaru,-10.4389,-62.4664,88.56,69,93,1.83,BR,2021-02-02 18:24:52
503,Kortkeros,61.8106,51.5806,23.0,100,90,6.71,RU,2021-02-02 18:24:53
504,Riachao Das Neves,-11.7461,-44.91,85.89,55,66,4.61,BR,2021-02-02 18:24:53
505,Mackay,-21.15,149.2,75.2,88,10,4.12,AU,2021-02-02 18:24:53
506,Maragogi,-9.0122,-35.2225,82.69,67,32,13.29,BR,2021-02-02 18:24:53
507,Kamina,-8.7386,24.9906,67.41,93,71,0.94,CD,2021-02-02 18:24:53
508,Iquique,-20.2208,-70.1431,75.2,53,0,18.41,CL,2021-02-02 18:24:53
509,Kattivakkam,13.2167,80.3167,80.6,65,20,9.22,IN,2021-02-02 18:24:53
510,Boguchany,58.3814,97.4531,-11.29,87,100,2.84,RU,2021-02-02 18:24:54
511,Moree,-29.4667,149.85,64.4,82,0,11.5,AU,2021-02-02 18:24:54
512,Lianzhou,24.7811,112.3825,57.33,70,51,2.89,CN,2021-02-02 18:24:54
513,Zeerust,-25.5369,26.0751,64.4,94,75,11.5,ZA,2021-02-02 18:24:54
514,Harrisonburg,38.4496,-78.8689,37.0,48,90,9.22,US,2021-02-02 18:24:54
515,Buala,-8.145,159.5921,80.11,81,95,9.17,SB,2021-02-02 18:24:54
516,Eyrarbakki,63.863,-21.1481,33.8,55,0,13.8,IS,2021-02-02 18:24:54
517,Port Augusta,-32.5,137.7667,64.4,63,0,6.91,AU,2021-02-02 18:24:55
518,Ramhormoz,31.28,49.6035,57.2,54,0,4.61,IR,2021-02-02 18:24:55
519,Zambezi,-13.5432,23.1047,68.43,89,100,1.14,ZM,2021-02-02 18:24:55
520,Namatanai,-3.6667,152.4333,77.45,90,100,11.16,PG,2021-02-02 18:24:55
521,Egvekinot,66.3167,-179.1667,-2.07,95,100,12.24,RU,2021-02-02 18:24:55
522,Assiniboia,49.6334,-105.9845,41.0,48,20,8.05,CA,2021-02-02 18:24:55
523,Grants Pass,42.439,-123.3284,44.6,81,40,4.61,US,2021-02-02 18:24:55
524,Itabera,-23.8619,-49.1372,82.67,67,4,3.27,BR,2021-02-02 18:24:56
525,Carutapera,-1.195,-46.02,86.72,60,41,11.21,BR,2021-02-02 18:24:56
526,Natchez,31.5604,-91.4032,46.4,57,1,8.05,US,2021-02-02 18:24:56
527,Bata,1.8639,9.7658,84.2,84,20,4.61,GQ,2021-02-02 18:24:58
528,Pathri,19.25,76.45,66.87,25,0,8.16,IN,2021-02-02 18:24:58
529,Auki,-8.7676,160.7034,78.15,86,99,4.7,SB,2021-02-02 18:24:58
530,Ladario,-19.0047,-57.6017,96.8,66,40,12.66,BR,2021-02-02 18:24:59
531,Alberton,46.8168,-64.0654,30.2,100,100,32.21,CA,2021-02-02 18:24:59
532,Nuevo Progreso,23.1667,-97.95,72.0,47,0,5.01,MX,2021-02-02 18:24:59
533,Marsh Harbour,26.5412,-77.0636,58.69,70,63,33.17,BS,2021-02-02 18:24:59
534,Kilingi-Nomme,58.1503,24.9642,23.23,98,100,10.42,EE,2021-02-02 18:24:59
535,Nizhniy Baskunchak,48.2198,46.8311,39.34,92,100,11.86,RU,2021-02-02 18:24:59
536,Vung Tau,10.346,107.0843,74.57,82,0,13.65,VN,2021-02-02 18:22:34
537,Aranos,-24.1333,19.1167,84.47,23,16,13.87,NA,2021-02-02 18:25:00
538,Vardo,70.3705,31.1107,26.6,74,40,20.71,NO,2021-02-02 18:25:00
539,Empoli,43.7175,10.9414,48.99,84,47,1.7,IT,2021-02-02 18:25:00
540,Charagua,-19.8,-63.2167,80.6,74,75,4.47,BO,2021-02-02 18:25:00
541,Olafsvik,64.8945,-23.7142,35.83,79,100,16.69,IS,2021-02-02 18:25:00
542,Bella Union,-30.2752,-57.6007,85.57,58,63,7.7,UY,2021-02-02 18:25:00
543,Pahrump,36.2083,-115.9839,63.0,57,2,10.33,US,2021-02-02 18:25:00
544,Zhengjiatun,43.5064,123.5064,-12.26,83,18,7.0,CN,2021-02-02 18:25:00
545,Sabha,27.0377,14.4283,59.68,38,32,11.07,LY,2021-02-02 18:25:01
546,Tbilisskaya,45.3633,40.19,48.76,58,4,8.72,RU,2021-02-02 18:23:07
547,Floresti,47.8933,28.3014,29.21,98,77,3.42,MD,2021-02-02 18:25:01
548,Sorong,-0.8833,131.25,77.99,84,100,7.65,ID,2021-02-02 18:25:01
549,Makurdi,7.7411,8.5121,91.27,12,0,4.09,NG,2021-02-02 18:25:01
550,Zhangjiakou,40.81,114.8794,15.62,70,24,1.07,CN,2021-02-02 18:25:02
551,Asau,46.4333,26.4,33.01,73,18,4.76,RO,2021-02-02 18:25:02
552,Bay Roberts,47.5999,-53.2648,28.99,77,62,1.99,CA,2021-02-02 18:25:02
553,Castrovillari,39.8203,16.2123,52.0,100,90,6.91,IT,2021-02-02 18:25:02
554,Bitung,1.4451,125.1824,75.2,94,20,2.3,ID,2021-02-02 18:25:03
555,Bud,39.447,-86.1758,34.0,59,1,12.66,US,2021-02-02 18:25:03
556,Trincomalee,8.5711,81.2335,78.76,78,75,17.85,LK,2021-02-02 18:25:03
557,Gushi,34.6425,109.5843,37.26,61,0,1.19,CN,2021-02-02 18:25:03
558,Bonthe,7.5264,-12.505,83.86,67,31,12.35,SL,2021-02-02 18:25:03
559,Klyuchi,52.2667,79.1667,3.04,93,89,7.63,RU,2021-02-02 18:25:03
560,Kaili,-3.4626,120.2147,67.55,95,100,2.33,ID,2021-02-02 18:25:04
561,Menongue,-14.6585,17.691,68.9,75,61,1.83,AO,2021-02-02 18:25:04
562,Merauke,-8.4667,140.3333,79.29,86,88,14.92,ID,2021-02-02 18:25:04
563,Paita,-5.0892,-81.1144,84.2,54,0,14.97,PE,2021-02-02 18:25:04
564,Champua,22.0833,85.6667,56.37,36,0,0.49,IN,2021-02-02 18:25:04
565,Karonga,-9.9333,33.9333,77.59,74,45,3.56,MW,2021-02-02 18:25:04
566,Robertsport,6.7533,-11.3686,81.55,79,26,12.53,LR,2021-02-02 18:25:04
567,Arak,34.0917,49.6892,40.91,62,0,0.63,IR,2021-02-02 18:25:05
568,North Bend,43.4065,-124.2243,46.99,87,40,5.75,US,2021-02-02 18:25:05
569,Coron,11.9986,120.2043,76.69,77,6,0.49,PH,2021-02-02 18:25:05
570,Iberia,29.9502,-91.7507,52.0,50,1,4.61,US,2021-02-02 18:20:43
571,San Jose Del Palmar,4.9742,-76.2283,78.8,65,75,3.44,CO,2021-02-02 18:25:05
572,Coquimbo,-29.9533,-71.3436,66.2,68,40,12.66,CL,2021-02-02 18:25:05
573,Svobodnyy,51.4,128.1333,-25.91,81,77,8.97,RU,2021-02-02 18:25:05
574,Sumbe,-11.2061,13.8437,78.12,75,21,7.63,AO,2021-02-02 18:25:06
575,Benguela,-12.5763,13.4055,77.72,74,34,6.8,AO,2021-02-02 18:25:06
